transaction_id,timestamp,customer_id,amount,payment_method,card_network,merchant_category,device_type,ip_country,is_3ds_authenticated,is_chargeback
TXN_000695,2026-01-02 01:00:54.168981160,CUST_00123,1395.55,upi,visa,digital_goods,mobile_ios,GB,True,0
TXN_000696,2026-01-02 01:06:45.819390145,CUST_01700,1639.11,upi,visa,fashion,mobile_android,AE,True,0
TXN_000697,2026-01-02 01:09:45.967217903,CUST_03264,5427.1,upi,mastercard,digital_goods,mobile_android,IN,False,0
TXN_000698,2026-01-02 01:20:18.442642185,CUST_02226,2007.8,upi,visa,travel,mobile_android,AE,True,0
TXN_000699,2026-01-02 01:21:33.335210469,CUST_03514,3520.37,netbanking,visa,gaming,mobile_android,AE,True,0
TXN_000700,2026-01-02 01:23:13.830817593,CUST_03476,5205.18,upi,mastercard,electronics,mobile_android,GB,True,0
TXN_000701,2026-01-02 01:24:15.209401685,CUST_00029,1732.87,card,mastercard,fashion,mobile_android,IN,True,0
TXN_000702,2026-01-02 01:31:49.048512215,CUST_01177,1154.93,upi,mastercard,groceries,mobile_android,GB,True,0
TXN_000703,2026-01-02 01:33:20.532838077,CUST_00523,5932.12,upi,mastercard,fashion,mobile_android,IN,True,0
TXN_000704,2026-01-02 01:38:17.054121447,CUST_01592,588.25,upi,mastercard,fashion,desktop_windows,IN,True,0
TXN_000705,2026-01-02 01:38:32.428746415,CUST_01948,873.97,netbanking,visa,groceries,mobile_ios,GB,True,0
TXN_000706,2026-01-02 01:39:13.416923201,CUST_00147,1069.49,upi,mastercard,groceries,mobile_android,SG,True,0
TXN_000707,2026-01-02 01:41:08.679856111,CUST_02330,4241.13,card,rupay,electronics,mobile_android,US,True,0
TXN_000708,2026-01-02 01:42:05.776716555,CUST_00474,2051.81,upi,mastercard,electronics,mobile_android,IN,True,0
TXN_000709,2026-01-02 01:42:48.285594787,CUST_01451,1014.45,upi,mastercard,electronics,mobile_android,SG,True,0
TXN_000710,2026-01-02 01:43:51.944726895,CUST_00525,6270.93,card,visa,fashion,mobile_ios,AE,False,0
TXN_000711,2026-01-02 01:44:22.377169373,CUST_00321,3967.32,upi,mastercard,digital_goods,mobile_android,IN,True,0
TXN_000712,2026-01-02 01:48:28.429182369,CUST_01655,1121.07,netbanking,visa,digital_goods,mobile_android,US,True,0
TXN_000713,2026-01-02 01:49:17.469428087,CUST_00917,4636.62,netbanking,visa,groceries,mobile_android,IN,False,0
TXN_000714,2026-01-02 01:51:30.671203985,CUST_02721,1761.65,card,rupay,fashion,mobile_android,SG,True,0
TXN_000715,2026-01-02 01:51:51.908009732,CUST_02234,8512.57,upi,unknown,gaming,mobile_android,AE,True,0
TXN_000716,2026-01-02 01:55:40.450255999,CUST_02841,2421.49,upi,visa,groceries,mobile_android,US,True,0
TXN_000717,2026-01-02 01:56:24.239864472,CUST_02098,1226.12,netbanking,mastercard,gaming,mobile_ios,IN,True,0
TXN_000718,2026-01-02 01:57:28.840735512,CUST_03241,3880.77,card,visa,fashion,mobile_android,SG,True,0
TXN_000719,2026-01-02 02:01:16.051370615,CUST_00055,1152.45,upi,visa,electronics,mobile_android,AE,True,0
TXN_000720,2026-01-02 02:01:51.615077589,CUST_01366,2771.46,upi,mastercard,groceries,mobile_ios,SG,True,0
TXN_000721,2026-01-02 02:05:49.528574357,CUST_00015,3289.45,upi,visa,fashion,mobile_android,IN,True,0
TXN_000722,2026-01-02 02:06:31.669432707,CUST_00757,722.49,card,amex,digital_goods,mobile_android,IN,True,0
TXN_000723,2026-01-02 02:07:27.981228393,CUST_02786,1830.52,upi,visa,fashion,mobile_ios,AE,True,0
TXN_000724,2026-01-02 02:12:21.836397034,CUST_01843,3786.99,upi,rupay,gaming,mobile_ios,IN,True,0
TXN_000725,2026-01-02 02:12:39.669911553,CUST_01091,977.54,upi,mastercard,digital_goods,mobile_ios,US,True,0
TXN_000726,2026-01-02 02:13:40.149713669,CUST_01656,738.18,card,visa,travel,mobile_ios,GB,True,0
TXN_000727,2026-01-02 02:14:36.098891831,CUST_00069,2450.16,card,rupay,fashion,mobile_ios,IN,True,0
TXN_000728,2026-01-02 02:16:50.126200835,CUST_03362,209.59,upi,visa,groceries,mobile_android,IN,True,0
TXN_000729,2026-01-02 02:18:33.868475405,CUST_00107,748.38,card,mastercard,groceries,mobile_android,IN,True,0
TXN_000730,2026-01-02 02:20:18.730164776,CUST_00063,1387.5,upi,visa,fashion,mobile_android,IN,True,0
TXN_000731,2026-01-02 02:22:22.367087428,CUST_00044,3519.33,upi,visa,travel,mobile_ios,IN,True,0
TXN_000732,2026-01-02 02:24:58.945305748,CUST_03409,21640.16,upi,mastercard,electronics,mobile_ios,IN,False,1
TXN_000733,2026-01-02 02:32:43.327148104,CUST_00626,1474.82,netbanking,rupay,electronics,mobile_android,IN,True,0
TXN_000734,2026-01-02 02:36:05.977553852,CUST_00882,2771.61,card,visa,groceries,mobile_android,IN,True,0
TXN_000735,2026-01-02 02:36:54.256779065,CUST_00396,1565.3,card,rupay,electronics,mobile_android,GB,True,0
TXN_000736,2026-01-02 02:37:23.508995811,CUST_00003,1772.85,netbanking,visa,digital_goods,mobile_ios,IN,True,0
TXN_000737,2026-01-02 02:38:42.367826023,CUST_00011,3982.43,upi,rupay,digital_goods,mobile_android,US,True,0
TXN_000738,2026-01-02 02:40:54.061978607,CUST_00002,933.69,card,mastercard,groceries,mobile_android,GB,True,0
TXN_000739,2026-01-02 02:43:35.694085711,CUST_00906,16160.24,netbanking,visa,electronics,mobile_ios,IN,True,0
TXN_000740,2026-01-02 02:45:03.094504949,CUST_00087,1465.68,wallet,mastercard,travel,mobile_ios,AE,True,0
TXN_000741,2026-01-02 02:46:37.222371998,CUST_00455,2252.86,upi,mastercard,fashion,mobile_android,US,True,0
TXN_000742,2026-01-02 02:47:42.133019310,CUST_00624,586.54,card,visa,digital_goods,desktop_windows,IN,True,0
TXN_000743,2026-01-02 02:48:40.915934841,CUST_00880,1787.7,upi,mastercard,digital_goods,mobile_android,IN,True,0
TXN_000744,2026-01-02 02:50:56.849916977,CUST_03039,606.57,card,rupay,electronics,mobile_android,IN,True,0
TXN_000745,2026-01-02 02:52:03.938288284,CUST_00005,313.54,upi,rupay,groceries,desktop_windows,IN,True,0
TXN_000746,2026-01-02 02:53:36.555726920,CUST_00738,3205.39,upi,visa,travel,mobile_android,IN,True,0
TXN_000747,2026-01-02 02:57:52.390171624,CUST_00039,716.49,netbanking,mastercard,fashion,mobile_android,IN,False,0
TXN_000748,2026-01-02 03:04:44.795966020,CUST_03324,1165.88,netbanking,mastercard,electronics,mobile_android,SG,True,0
TXN_000749,2026-01-02 03:04:47.189162133,CUST_03246,3592.68,wallet,amex,fashion,mobile_ios,GB,True,0
TXN_000750,2026-01-02 03:06:33.005206752,CUST_00044,2696.41,upi,rupay,electronics,mobile_android,IN,True,0
TXN_000751,2026-01-02 03:07:15.858143194,CUST_00031,9324.72,upi,mastercard,fashion,mobile_ios,US,True,0
TXN_000752,2026-01-02 03:09:48.776313042,CUST_00027,4786.26,card,visa,electronics,mobile_android,IN,True,0
TXN_000753,2026-01-02 03:09:57.438514870,CUST_00021,987.45,upi,visa,travel,mobile_android,SG,True,0
TXN_000754,2026-01-02 03:11:45.702166789,CUST_00056,924.5,card,visa,fashion,mobile_android,IN,True,0
TXN_000755,2026-01-02 03:12:12.251770875,CUST_00055,663.28,upi,rupay,groceries,mobile_android,SG,True,0
TXN_000756,2026-01-02 03:13:56.623989452,CUST_00061,665.82,card,visa,groceries,mobile_android,SG,True,0
TXN_000757,2026-01-02 03:14:04.433735812,CUST_00050,2816.81,upi,mastercard,gaming,mobile_android,US,True,0
TXN_000758,2026-01-02 03:15:15.935310940,CUST_00394,2975.52,upi,visa,gaming,mobile_android,IN,True,0
TXN_000759,2026-01-02 03:15:22.065884530,CUST_00159,1153.57,upi,mastercard,gaming,mobile_android,IN,True,0
TXN_000760,2026-01-02 03:16:48.714563201,CUST_00495,1303.98,netbanking,mastercard,groceries,desktop_mac,IN,True,0
TXN_000761,2026-01-02 03:22:11.625081120,CUST_03046,1302.17,upi,mastercard,fashion,desktop_windows,SG,False,0
TXN_000762,2026-01-02 03:22:43.613329004,CUST_00334,637.27,upi,rupay,groceries,mobile_ios,IN,True,0
TXN_000763,2026-01-02 03:23:20.961632691,CUST_00208,872.31,upi,visa,electronics,mobile_ios,IN,True,0
TXN_000764,2026-01-02 03:25:49.218182943,CUST_03219,9927.78,upi,visa,digital_goods,mobile_ios,IN,True,0
TXN_000765,2026-01-02 03:30:54.696376917,CUST_00271,1417.71,upi,rupay,fashion,mobile_android,SG,False,0
TXN_000766,2026-01-02 03:33:24.516426820,CUST_00033,1147.18,upi,unknown,fashion,mobile_ios,SG,True,0
TXN_000767,2026-01-02 03:36:41.953710128,CUST_01259,7285.09,card,mastercard,electronics,mobile_android,SG,True,0
TXN_000768,2026-01-02 03:36:49.031949902,CUST_00201,9499.67,upi,visa,fashion,mobile_ios,US,False,0
TXN_000769,2026-01-02 03:37:49.349943002,CUST_00832,8240.0,card,visa,fashion,mobile_android,IN,True,0
TXN_000770,2026-01-02 03:38:30.736141013,CUST_02112,1582.19,upi,mastercard,fashion,mobile_android,SG,True,0
TXN_000771,2026-01-02 03:38:34.725412153,CUST_01016,1062.66,card,visa,digital_goods,mobile_ios,US,True,0
TXN_000772,2026-01-02 03:41:43.849256901,CUST_02393,575.95,upi,amex,gaming,mobile_android,GB,True,0
TXN_000773,2026-01-02 03:44:40.259999081,CUST_00318,1031.66,upi,mastercard,digital_goods,mobile_ios,IN,True,0
TXN_000774,2026-01-02 03:44:48.149219526,CUST_00065,5208.99,upi,mastercard,electronics,mobile_android,IN,True,0
TXN_000775,2026-01-02 03:50:43.952734021,CUST_00435,4425.54,card,rupay,travel,mobile_android,IN,True,0
TXN_000776,2026-01-02 03:51:30.713886466,CUST_00481,1245.41,card,mastercard,electronics,mobile_ios,US,False,0
TXN_000777,2026-01-02 03:53:57.418995687,CUST_01784,1244.75,card,mastercard,groceries,mobile_android,IN,True,0
TXN_000778,2026-01-02 03:55:46.249038949,CUST_01615,1012.89,netbanking,visa,groceries,desktop_windows,IN,True,0
TXN_000779,2026-01-02 03:58:23.761779140,CUST_00248,8209.9,upi,visa,digital_goods,mobile_ios,GB,False,0
TXN_000780,2026-01-02 03:58:35.172254382,CUST_03349,2876.53,upi,visa,fashion,unknown,IN,True,0
TXN_000781,2026-01-02 04:00:28.501026347,CUST_00191,4631.13,upi,visa,fashion,mobile_android,US,True,0
TXN_000782,2026-01-02 04:01:21.252914369,CUST_03966,1163.15,upi,visa,fashion,mobile_android,AE,True,0
TXN_000783,2026-01-02 04:01:30.961476383,CUST_00004,4788.89,upi,mastercard,fashion,mobile_ios,IN,True,0
TXN_000784,2026-01-02 04:01:51.358542322,CUST_01542,480.41,card,mastercard,fashion,mobile_android,AE,True,0
TXN_000785,2026-01-02 04:03:20.882554470,CUST_01265,1437.08,upi,mastercard,electronics,mobile_android,GB,True,0
TXN_000786,2026-01-02 04:04:34.787359671,CUST_01100,3225.31,upi,visa,electronics,mobile_android,IN,True,0
TXN_000787,2026-01-02 04:05:56.216114261,CUST_02187,1295.85,upi,visa,fashion,mobile_android,IN,True,0
TXN_000788,2026-01-02 04:06:42.103790549,CUST_01127,7661.15,upi,visa,travel,desktop_windows,SG,True,0
TXN_000789,2026-01-02 04:08:49.655233215,CUST_01216,549.86,card,mastercard,fashion,mobile_android,IN,True,0
TXN_000790,2026-01-02 04:08:59.216510215,CUST_02913,2031.21,upi,mastercard,electronics,desktop_windows,US,True,0
TXN_000791,2026-01-02 04:09:37.390634287,CUST_00081,1960.2,upi,rupay,gaming,desktop_windows,IN,True,0
TXN_000792,2026-01-02 04:11:48.578067282,CUST_00875,432.44,wallet,mastercard,electronics,mobile_android,US,True,0
TXN_000793,2026-01-02 04:17:42.329749561,CUST_01761,847.04,card,visa,groceries,mobile_ios,US,True,0
TXN_000794,2026-01-02 04:18:54.812109065,CUST_00245,6907.85,upi,visa,travel,mobile_ios,IN,True,0
TXN_000795,2026-01-02 04:20:02.818104757,CUST_00115,2656.43,upi,visa,gaming,mobile_android,IN,True,0
TXN_000796,2026-01-02 04:20:28.934668512,CUST_00037,642.29,upi,visa,gaming,mobile_ios,GB,False,0
TXN_000797,2026-01-02 04:24:24.573739330,CUST_00171,1605.46,upi,mastercard,electronics,mobile_android,AE,True,0
TXN_000798,2026-01-02 04:25:50.034885267,CUST_01500,624.7,upi,mastercard,fashion,unknown,IN,True,0
TXN_000799,2026-01-02 04:27:54.668693135,CUST_01240,8621.04,upi,visa,electronics,mobile_android,IN,True,0
TXN_000800,2026-01-02 04:28:23.577472525,CUST_00067,942.49,wallet,visa,groceries,mobile_android,GB,True,0
TXN_000801,2026-01-02 04:29:47.625438453,CUST_00727,2506.68,netbanking,visa,fashion,mobile_android,IN,True,0
TXN_000802,2026-01-02 04:30:25.221174712,CUST_00108,1157.09,upi,visa,fashion,mobile_ios,AE,True,0
TXN_000803,2026-01-02 04:34:25.133292394,CUST_03407,2383.75,card,rupay,digital_goods,mobile_ios,US,True,0
TXN_000804,2026-01-02 04:35:37.425603145,CUST_01834,1509.98,upi,visa,fashion,mobile_android,SG,True,0
TXN_000805,2026-01-02 04:37:52.115916120,CUST_00069,1041.11,card,mastercard,electronics,mobile_android,IN,True,0
TXN_000806,2026-01-02 04:40:45.581626518,CUST_00214,1794.81,netbanking,rupay,fashion,mobile_android,IN,True,0
TXN_000807,2026-01-02 04:40:45.946520209,CUST_02722,4804.28,card,mastercard,electronics,desktop_windows,IN,True,0
TXN_000808,2026-01-02 04:41:46.970282364,CUST_00980,1371.36,card,visa,groceries,mobile_android,SG,True,0
TXN_000809,2026-01-02 04:42:57.972347769,CUST_00343,10850.69,card,mastercard,gaming,mobile_ios,IN,False,1
TXN_000810,2026-01-02 04:45:09.806014532,CUST_01162,1154.88,upi,visa,electronics,mobile_android,GB,True,0
TXN_000811,2026-01-02 04:45:44.496218022,CUST_00422,783.84,upi,mastercard,electronics,mobile_ios,AE,True,0
TXN_000812,2026-01-02 04:46:45.001149087,CUST_03194,915.35,card,visa,fashion,mobile_ios,IN,False,0
TXN_000813,2026-01-02 04:48:15.843702258,CUST_02882,3068.65,upi,visa,digital_goods,mobile_android,GB,True,0
TXN_000814,2026-01-02 04:50:08.325784787,CUST_00058,6623.39,upi,visa,electronics,desktop_windows,AE,True,0
TXN_000815,2026-01-02 04:54:45.541759175,CUST_01563,911.12,card,mastercard,electronics,mobile_android,IN,True,0
TXN_000816,2026-01-02 04:55:54.268873596,CUST_02604,1688.25,card,amex,fashion,mobile_android,US,True,0
TXN_000817,2026-01-02 04:56:10.937293779,CUST_00105,1154.64,upi,visa,electronics,mobile_ios,GB,True,0
TXN_000818,2026-01-02 05:00:00.804365544,CUST_02866,863.78,upi,mastercard,gaming,mobile_ios,AE,True,0
TXN_000819,2026-01-02 05:00:38.311482272,CUST_00502,50.0,upi,mastercard,fashion,mobile_android,IN,True,0
TXN_000820,2026-01-02 05:04:44.776655741,CUST_00245,3995.84,netbanking,visa,digital_goods,mobile_android,IN,True,0
TXN_000821,2026-01-02 05:05:22.727407389,CUST_03847,1778.48,upi,rupay,fashion,mobile_android,US,True,0
TXN_000822,2026-01-02 05:05:25.573939086,CUST_01622,2224.15,card,rupay,fashion,mobile_android,IN,True,0
TXN_000823,2026-01-02 05:06:57.008570323,CUST_00215,806.12,upi,amex,electronics,mobile_android,AE,True,0
TXN_000824,2026-01-02 05:13:00.798436658,CUST_00869,913.62,upi,visa,electronics,mobile_ios,IN,True,0
TXN_000825,2026-01-02 05:14:05.686264646,CUST_01381,4845.29,upi,visa,digital_goods,mobile_android,GB,True,0
TXN_000826,2026-01-02 05:14:32.294840089,CUST_01760,1764.56,card,visa,fashion,mobile_android,US,True,0
TXN_000827,2026-01-02 05:14:56.592607854,CUST_00103,868.57,upi,rupay,gaming,mobile_android,IN,True,0
TXN_000828,2026-01-02 05:18:42.603900527,CUST_01248,490.3,upi,mastercard,travel,mobile_android,SG,True,0
TXN_000829,2026-01-02 05:20:59.527687601,CUST_02677,3067.05,upi,mastercard,electronics,mobile_android,IN,False,0
TXN_000830,2026-01-02 05:22:09.782503523,CUST_02357,2306.64,upi,visa,groceries,mobile_android,IN,True,0
TXN_000831,2026-01-02 05:22:17.923391772,CUST_00221,1480.75,card,mastercard,gaming,mobile_android,AE,True,0
TXN_000832,2026-01-02 05:24:09.432897096,CUST_03717,3721.34,upi,visa,fashion,mobile_android,IN,True,0
TXN_000833,2026-01-02 05:27:52.544448716,CUST_00001,1469.78,upi,mastercard,electronics,mobile_android,GB,True,0
TXN_000834,2026-01-02 05:28:02.996673825,CUST_02186,1394.25,upi,mastercard,fashion,mobile_android,IN,True,0
TXN_000835,2026-01-02 05:28:43.130342540,CUST_00263,4047.75,upi,rupay,fashion,mobile_android,IN,True,0
TXN_000836,2026-01-02 05:30:35.248146555,CUST_03453,5269.25,upi,rupay,fashion,mobile_android,IN,False,0
TXN_000837,2026-01-02 05:34:58.554427187,CUST_02784,2941.09,upi,mastercard,fashion,mobile_ios,AE,False,0
TXN_000838,2026-01-02 05:44:55.514197657,CUST_02944,1442.08,wallet,visa,groceries,mobile_ios,IN,True,0
TXN_000839,2026-01-02 05:48:54.567694314,CUST_00156,2157.61,upi,visa,electronics,mobile_android,IN,True,0
TXN_000840,2026-01-02 05:50:58.646967717,CUST_02306,723.13,card,visa,fashion,mobile_android,SG,True,0
TXN_000841,2026-01-02 05:51:49.694854215,CUST_00293,6185.5,upi,mastercard,groceries,mobile_android,IN,True,0
TXN_000842,2026-01-02 05:52:27.187471954,CUST_00583,1544.05,upi,mastercard,electronics,mobile_android,IN,True,0
TXN_000843,2026-01-02 05:52:27.655923379,CUST_03135,1038.24,card,mastercard,gaming,mobile_android,IN,True,0
TXN_000844,2026-01-02 05:53:39.725489595,CUST_01811,650.78,upi,mastercard,fashion,mobile_ios,IN,True,0
TXN_000845,2026-01-02 05:56:19.895723636,CUST_01367,536.48,upi,mastercard,fashion,mobile_ios,IN,True,0
TXN_000846,2026-01-02 05:57:28.579703612,CUST_00037,2197.56,upi,rupay,travel,mobile_ios,IN,True,0
TXN_000847,2026-01-02 06:00:41.090663233,CUST_00903,1400.29,upi,visa,groceries,mobile_android,US,True,0
TXN_000848,2026-01-02 06:06:00.298729024,CUST_00034,625.16,upi,amex,electronics,mobile_android,US,True,0
TXN_000849,2026-01-02 06:06:48.383274250,CUST_00013,3006.03,upi,visa,fashion,desktop_windows,US,True,0
TXN_000850,2026-01-02 06:08:21.252747700,CUST_03501,1142.36,wallet,mastercard,gaming,mobile_android,IN,True,0
TXN_000851,2026-01-02 06:09:30.695218398,CUST_01134,5411.89,upi,visa,digital_goods,mobile_android,GB,True,0
TXN_000852,2026-01-02 06:10:21.741011855,CUST_00001,2752.6,card,mastercard,digital_goods,mobile_ios,IN,True,0
TXN_000853,2026-01-02 06:14:47.498109982,CUST_00652,1136.64,wallet,visa,groceries,mobile_android,IN,True,0
TXN_000854,2026-01-02 06:15:50.509735660,CUST_00209,3410.71,netbanking,mastercard,digital_goods,desktop_windows,IN,False,0
TXN_000855,2026-01-02 06:16:32.353097581,CUST_00053,612.71,card,mastercard,gaming,mobile_android,AE,True,0
TXN_000856,2026-01-02 06:23:53.501628695,CUST_02467,1134.96,upi,visa,travel,desktop_windows,IN,True,0
TXN_000857,2026-01-02 06:27:21.673650538,CUST_00053,536.88,card,mastercard,electronics,mobile_android,SG,True,0
TXN_000858,2026-01-02 06:27:27.304845550,CUST_00063,1938.81,netbanking,visa,travel,mobile_android,SG,True,0
TXN_000859,2026-01-02 06:27:49.911987161,CUST_00130,6999.31,upi,amex,groceries,mobile_ios,AE,False,1
TXN_000860,2026-01-02 06:27:59.565852854,CUST_01763,1883.45,upi,visa,digital_goods,mobile_android,IN,True,0
TXN_000861,2026-01-02 06:28:01.333221487,CUST_00084,1160.94,upi,mastercard,fashion,mobile_android,SG,True,0
TXN_000862,2026-01-02 06:47:25.998302064,CUST_00271,1107.37,upi,visa,gaming,mobile_android,IN,True,0
TXN_000863,2026-01-02 06:50:48.087957564,CUST_03118,1464.96,upi,mastercard,fashion,mobile_ios,IN,True,0
TXN_000864,2026-01-02 06:52:32.787476704,CUST_01014,539.52,upi,visa,digital_goods,mobile_ios,IN,True,0
TXN_000865,2026-01-02 06:56:27.060393617,CUST_00068,791.18,card,rupay,groceries,desktop_windows,IN,True,0
TXN_000866,2026-01-02 06:57:36.114811364,CUST_02775,1367.55,upi,visa,fashion,mobile_android,SG,True,0
TXN_000867,2026-01-02 07:08:36.338319241,CUST_00803,1971.44,upi,mastercard,digital_goods,mobile_android,US,True,0
TXN_000868,2026-01-02 07:09:44.224682648,CUST_02579,4664.62,card,visa,electronics,mobile_android,IN,True,0
TXN_000869,2026-01-02 07:11:03.046122899,CUST_00014,5522.61,upi,mastercard,electronics,mobile_android,IN,True,0
TXN_000870,2026-01-02 07:13:09.296099032,CUST_00059,872.3,netbanking,visa,digital_goods,mobile_ios,IN,True,0
TXN_000871,2026-01-02 07:18:04.356991645,CUST_00019,4363.98,wallet,mastercard,digital_goods,mobile_android,GB,True,0
TXN_000872,2026-01-02 07:18:16.364606766,CUST_00693,2212.62,wallet,mastercard,electronics,desktop_windows,IN,True,0
TXN_000873,2026-01-02 07:19:49.458574168,CUST_00417,3257.84,upi,mastercard,gaming,mobile_android,SG,True,0
TXN_000874,2026-01-02 07:22:28.301245019,CUST_00492,2406.57,upi,mastercard,digital_goods,mobile_android,IN,True,0
TXN_000875,2026-01-02 07:22:33.292216872,CUST_00367,761.48,upi,visa,electronics,mobile_android,GB,True,0
TXN_000876,2026-01-02 07:23:26.953826913,CUST_00515,3761.86,netbanking,rupay,groceries,mobile_android,US,True,0
TXN_000877,2026-01-02 07:25:32.677028181,CUST_00402,2710.64,netbanking,visa,travel,mobile_android,IN,True,0
TXN_000878,2026-01-02 07:29:00.560740757,CUST_00058,5958.25,upi,rupay,gaming,mobile_android,IN,True,0
TXN_000879,2026-01-02 07:34:40.370099269,CUST_01031,5624.59,upi,mastercard,digital_goods,mobile_ios,IN,True,0
TXN_000880,2026-01-02 07:35:38.458939195,CUST_02848,1295.61,upi,mastercard,fashion,mobile_android,AE,True,0
TXN_000881,2026-01-02 07:39:04.838341743,CUST_03943,7309.62,upi,mastercard,electronics,mobile_android,US,False,1
TXN_000882,2026-01-02 07:49:03.783900944,CUST_00031,5841.73,upi,visa,fashion,mobile_android,GB,True,0
TXN_000883,2026-01-02 07:52:43.014762668,CUST_00479,2200.01,upi,mastercard,electronics,mobile_android,IN,False,0
TXN_000884,2026-01-02 07:55:30.796489157,CUST_00141,2081.57,card,mastercard,electronics,mobile_ios,AE,True,0
TXN_000885,2026-01-02 07:55:43.163395950,CUST_01021,2178.64,card,mastercard,electronics,unknown,IN,True,0
TXN_000886,2026-01-02 07:58:45.682595945,CUST_00353,923.07,upi,visa,electronics,desktop_mac,IN,True,0
TXN_000887,2026-01-02 07:58:47.059452948,CUST_02916,9543.31,upi,visa,electronics,mobile_android,SG,True,0
TXN_000888,2026-01-02 07:58:47.676398377,CUST_03400,1191.42,upi,visa,digital_goods,mobile_android,AE,True,0
TXN_000889,2026-01-02 08:01:51.730856932,CUST_00278,692.51,card,visa,electronics,mobile_android,GB,True,0
TXN_000890,2026-01-02 08:01:56.464764724,CUST_00344,2790.14,upi,mastercard,fashion,unknown,SG,True,0
TXN_000891,2026-01-02 08:02:38.006489101,CUST_00890,389.28,upi,visa,digital_goods,desktop_windows,US,False,0
TXN_000892,2026-01-02 08:06:47.272448061,CUST_01341,931.58,netbanking,visa,fashion,desktop_mac,US,True,0
TXN_000893,2026-01-02 08:06:53.268810507,CUST_02011,759.65,upi,visa,digital_goods,mobile_android,US,True,0
TXN_000894,2026-01-02 08:07:11.226671309,CUST_00022,1047.12,card,mastercard,electronics,mobile_ios,IN,True,0
TXN_000895,2026-01-02 08:08:53.813824837,CUST_00007,2252.69,card,mastercard,fashion,mobile_ios,IN,True,0
TXN_000896,2026-01-02 08:17:41.215941673,CUST_01567,919.25,upi,mastercard,fashion,mobile_ios,IN,True,1
TXN_000897,2026-01-02 08:20:08.229254777,CUST_00684,928.24,upi,mastercard,fashion,mobile_ios,IN,True,0
TXN_000898,2026-01-02 08:26:31.200276055,CUST_01537,2442.01,card,mastercard,gaming,mobile_ios,IN,True,0
TXN_000899,2026-01-02 08:32:42.954444617,CUST_00234,4223.57,upi,visa,travel,mobile_android,IN,True,0
TXN_000900,2026-01-02 08:43:33.996340017,CUST_00068,1446.16,upi,visa,groceries,mobile_android,SG,True,0
TXN_000901,2026-01-02 08:47:51.513935444,CUST_00027,3180.51,card,visa,groceries,mobile_ios,US,True,0
TXN_000902,2026-01-02 08:50:27.088536034,CUST_02236,729.66,card,mastercard,groceries,mobile_ios,US,True,0
TXN_000903,2026-01-02 08:50:47.244126537,CUST_00457,5669.76,card,visa,fashion,mobile_ios,AE,True,0
TXN_000904,2026-01-02 08:53:28.274119229,CUST_00016,598.52,upi,visa,digital_goods,mobile_android,IN,True,0
TXN_000905,2026-01-02 08:55:14.490671814,CUST_00149,5411.81,upi,rupay,digital_goods,mobile_android,IN,True,0
TXN_000906,2026-01-02 08:57:10.024021855,CUST_02787,1693.15,upi,rupay,groceries,mobile_android,SG,True,0
TXN_000907,2026-01-02 08:58:59.598159404,CUST_00694,119.77,upi,rupay,electronics,mobile_android,AE,True,0
TXN_000908,2026-01-02 09:02:37.874110507,CUST_02724,1873.92,netbanking,visa,groceries,mobile_ios,IN,True,0
TXN_000909,2026-01-02 09:07:09.363743199,CUST_03490,1622.29,upi,mastercard,groceries,mobile_ios,IN,True,0
TXN_000910,2026-01-02 09:07:11.337536086,CUST_00011,6549.02,upi,visa,electronics,mobile_android,IN,True,0
TXN_000911,2026-01-02 09:08:11.848118517,CUST_03471,576.34,upi,visa,digital_goods,mobile_android,SG,True,0
TXN_000912,2026-01-02 09:10:16.393862720,CUST_00377,1234.37,wallet,mastercard,fashion,desktop_windows,IN,True,0
TXN_000913,2026-01-02 09:13:50.986234550,CUST_01680,1715.53,upi,rupay,travel,mobile_android,US,True,0
TXN_000914,2026-01-02 09:15:53.105899184,CUST_00457,4193.31,netbanking,visa,groceries,mobile_ios,US,True,0
TXN_000915,2026-01-02 09:23:20.007613802,CUST_01238,2654.3,netbanking,mastercard,digital_goods,mobile_android,AE,True,0
TXN_000916,2026-01-02 09:26:11.180729163,CUST_01520,360.59,upi,visa,electronics,mobile_android,AE,True,0
TXN_000917,2026-01-02 09:26:46.449353456,CUST_00039,717.19,card,mastercard,groceries,desktop_windows,IN,True,0
TXN_000918,2026-01-02 09:30:10.953158370,CUST_00535,304.15,card,mastercard,fashion,desktop_windows,IN,True,0
TXN_000919,2026-01-02 09:32:25.971850456,CUST_00100,1097.92,upi,visa,electronics,mobile_ios,IN,True,0
TXN_000920,2026-01-02 09:33:39.081837184,CUST_00032,1086.62,wallet,mastercard,digital_goods,mobile_android,SG,True,0
TXN_000921,2026-01-02 09:33:57.872933878,CUST_01132,1687.65,card,visa,fashion,mobile_android,AE,True,0
TXN_000922,2026-01-02 09:34:10.023034496,CUST_01578,2765.91,card,visa,electronics,mobile_android,GB,True,0
TXN_000923,2026-01-02 09:34:34.700846575,CUST_00164,929.02,card,visa,fashion,mobile_android,IN,True,0
TXN_000924,2026-01-02 09:35:42.024231632,CUST_00001,3492.7,upi,mastercard,groceries,mobile_android,IN,True,0
TXN_000925,2026-01-02 09:38:12.612026482,CUST_03722,3625.46,card,visa,electronics,mobile_ios,US,True,0
